sex,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_charge_degree,r_charge_degree,score_text,is_recid
Male,Less than 25,African-American,0,6,0,0,2,M,(M1),Medium,yes
Male,Less than 25,African-American,0,3,0,1,2,F,(M1),Low,yes
Male,25 - 45,African-American,0,5,0,0,21,F,,Medium,no
Female,25 - 45,African-American,0,2,0,0,1,F,,Low,no
Female,25 - 45,African-American,0,10,2,0,22,F,(M1),High,yes
Male,Less than 25,African-American,0,3,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,1,0,0,0,F,(M2),Low,yes
Male,Greater than 45,African-American,0,3,0,0,3,F,,Low,no
Female,25 - 45,African-American,0,2,0,0,2,F,(M1),Low,yes
Male,25 - 45,African-American,0,7,0,0,9,M,(M2),Medium,yes
Male,25 - 45,African-American,0,2,0,0,1,F,,Low,no
Male,25 - 45,African-American,0,3,0,0,2,F,,Low,no
Male,Less than 25,African-American,0,6,1,0,2,F,(F3),Medium,yes
Male,Greater than 45,African-American,0,6,0,0,12,F,(F2),Medium,yes
Male,25 - 45,African-American,0,4,0,0,13,F,(M2),Low,yes
Male,25 - 45,African-American,0,6,0,0,4,F,,Medium,no
Male,25 - 45,African-American,0,2,0,0,1,M,,Low,no
Male,25 - 45,African-American,0,8,0,0,1,F,,High,no
Male,Greater than 45,African-American,1,9,0,1,19,F,,High,no
Male,Greater than 45,African-American,0,5,0,0,7,M,,Medium,no
Female,25 - 45,African-American,0,1,0,0,1,M,,Low,no
Male,25 - 45,African-American,0,4,0,0,1,F,,Low,no
Female,25 - 45,African-American,2,6,0,0,4,M,(M2),Medium,yes
Male,25 - 45,African-American,0,1,0,0,0,F,,Low,no
Female,25 - 45,African-American,0,3,0,0,1,F,(M2),Low,yes
Male,25 - 45,African-American,0,3,0,0,7,M,,Low,no
Male,Less than 25,African-American,0,8,0,4,8,F,(F3),High,yes
Male,25 - 45,African-American,0,7,0,0,8,F,(M2),Medium,yes
Male,Greater than 45,African-American,1,7,0,1,20,M,(F2),Medium,yes
Male,25 - 45,African-American,0,5,0,0,10,M,(M1),Medium,yes
Male,Less than 25,African-American,0,7,0,0,1,F,(F3),Medium,yes
Male,Greater than 45,African-American,0,4,0,0,4,F,,Low,no
Male,25 - 45,African-American,0,1,0,0,0,F,(F2),Low,yes
Male,25 - 45,African-American,0,7,1,0,2,F,(F3),Medium,yes
Male,Less than 25,African-American,0,5,0,0,0,F,,Medium,no
Female,25 - 45,African-American,0,2,0,0,0,M,,Low,no
Male,Less than 25,African-American,0,9,0,0,11,F,(M2),High,yes
Male,Less than 25,African-American,0,4,0,0,2,M,(M1),Low,yes
Male,25 - 45,African-American,0,8,0,0,7,F,(F3),High,yes
Male,Less than 25,African-American,0,2,1,0,1,F,,Low,no
Male,Less than 25,African-American,0,4,0,1,1,M,(M2),Low,yes
Male,25 - 45,African-American,0,10,0,1,16,F,(M2),High,yes
Male,25 - 45,African-American,0,5,0,0,1,F,,Medium,no
Male,25 - 45,African-American,0,6,0,0,0,M,,Medium,no
Female,Greater than 45,African-American,0,1,0,0,1,F,,Low,no
Male,25 - 45,African-American,0,4,0,0,0,F,(M1),Low,yes
Male,25 - 45,African-American,0,3,0,0,0,M,,Low,no
Male,25 - 45,African-American,2,9,2,1,19,F,(F3),High,yes
Male,Less than 25,African-American,0,7,0,0,1,F,,Medium,no
Male,Greater than 45,African-American,0,1,0,0,13,F,(F3),Low,yes
Male,25 - 45,African-American,0,5,0,0,4,F,(M2),Medium,yes
Male,25 - 45,African-American,0,8,0,0,14,F,(F7),High,yes
Male,Less than 25,African-American,0,4,0,0,0,M,(M1),Low,yes
Male,25 - 45,African-American,0,9,1,0,8,F,(F3),High,yes
Male,25 - 45,African-American,0,2,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,5,0,0,0,F,,Medium,no
Male,25 - 45,African-American,0,2,0,0,0,F,(F3),Low,yes
Male,Less than 25,African-American,0,7,0,0,2,F,(M2),Medium,yes
Female,Greater than 45,African-American,0,1,0,0,2,F,(M2),Low,yes
Male,25 - 45,African-American,0,2,0,0,0,M,(M2),Low,yes
Female,Less than 25,African-American,0,5,0,0,0,F,(F3),Medium,yes
Male,25 - 45,African-American,0,1,0,0,0,F,,Low,no
Male,Less than 25,African-American,5,8,0,0,5,F,(F3),High,yes
Male,25 - 45,African-American,0,8,0,0,4,F,(M1),High,yes
Female,25 - 45,African-American,0,6,0,0,3,M,,Medium,no
Male,25 - 45,African-American,0,9,0,0,13,F,,High,no
Male,25 - 45,African-American,0,3,0,0,2,F,,Low,no
Male,25 - 45,African-American,0,9,0,0,22,M,(M1),High,yes
Male,25 - 45,African-American,0,4,0,0,1,M,(F1),Low,yes
Male,25 - 45,African-American,0,7,0,0,2,M,(M1),Medium,yes
Male,25 - 45,African-American,0,3,0,0,7,M,(F3),Low,yes
Male,Greater than 45,African-American,0,1,0,0,0,M,,Low,no
Male,Greater than 45,African-American,0,2,0,0,1,F,(MO3),Low,yes
Male,25 - 45,African-American,0,3,0,0,0,F,(M1),Low,yes
Male,Less than 25,African-American,0,4,0,0,3,F,(M2),Low,yes
Male,25 - 45,African-American,0,2,0,0,0,M,(F1),Low,yes
Male,25 - 45,African-American,0,3,0,0,4,M,(M1),Low,yes
Male,25 - 45,African-American,0,9,0,1,6,F,,High,no
Male,Less than 25,African-American,0,7,0,0,1,F,(M2),Medium,yes
Female,Less than 25,African-American,0,3,0,0,1,F,,Low,no
Female,25 - 45,African-American,0,10,0,0,13,F,(F3),High,yes
Male,Less than 25,African-American,0,6,1,0,1,F,,Medium,no
Male,Less than 25,African-American,0,10,0,1,1,F,(M1),High,yes
Male,25 - 45,African-American,0,8,0,0,5,F,,High,no
Male,25 - 45,African-American,0,4,0,0,0,F,(M2),Low,yes
Male,25 - 45,African-American,0,2,0,0,4,M,,Low,no
Male,Less than 25,African-American,0,3,0,0,1,M,,Low,no
Female,Less than 25,African-American,0,8,0,0,0,F,(M2),High,yes
Male,25 - 45,African-American,0,8,0,0,29,F,(F3),High,yes
Female,Less than 25,African-American,0,5,0,0,0,F,(M1),Medium,yes
Male,25 - 45,African-American,0,10,0,2,11,F,(M1),High,yes
Female,25 - 45,African-American,0,2,0,0,0,M,,Low,no
Female,25 - 45,African-American,0,6,0,0,4,F,,Medium,no
Male,25 - 45,African-American,0,2,0,0,6,M,,Low,no
Male,25 - 45,African-American,0,2,0,0,3,F,,Low,no
Male,25 - 45,African-American,0,9,0,0,2,F,(M2),High,yes
Male,Less than 25,African-American,0,3,0,0,0,F,(F3),Low,yes
Male,Greater than 45,African-American,0,4,0,0,10,F,,Low,no
Male,Less than 25,African-American,0,8,0,0,0,M,,High,no
Male,25 - 45,African-American,0,9,0,0,0,M,(M2),High,yes
Male,Less than 25,African-American,0,8,0,0,3,F,(F3),High,yes
Male,Greater than 45,African-American,2,3,0,0,13,F,,Low,no
Male,25 - 45,African-American,0,8,0,0,6,F,,High,no
Male,Less than 25,African-American,0,7,0,2,1,M,,Medium,no
Female,Less than 25,African-American,0,3,0,0,0,F,(F3),Low,yes
Male,Greater than 45,African-American,0,6,0,0,19,F,,Medium,no
Male,25 - 45,African-American,0,7,0,0,6,M,(F3),Medium,yes
Male,25 - 45,African-American,0,1,0,0,0,M,(M2),Low,yes
Male,Greater than 45,African-American,0,3,0,0,11,F,,Low,no
Male,25 - 45,African-American,0,8,2,0,12,F,(M2),High,yes
Male,25 - 45,African-American,0,7,0,0,3,F,,Medium,no
Male,25 - 45,African-American,0,2,0,0,1,M,(F2),Low,yes
Male,Greater than 45,African-American,0,5,0,0,26,F,(M2),Medium,yes
Female,25 - 45,African-American,0,3,0,0,1,F,(M1),Low,yes
Male,25 - 45,African-American,0,2,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,4,0,0,4,F,,Low,no
Male,25 - 45,African-American,0,5,0,0,4,F,(M1),Medium,yes
Male,25 - 45,African-American,3,10,0,1,15,M,(M2),High,yes
Male,Less than 25,African-American,0,9,0,1,1,M,(M2),High,yes
Male,25 - 45,African-American,0,5,0,0,7,F,(F3),Medium,yes
Male,25 - 45,African-American,0,10,0,0,17,F,(F2),High,yes
Male,Less than 25,African-American,0,7,0,1,1,F,(M2),Medium,yes
Male,25 - 45,African-American,0,2,0,0,4,F,(F3),Low,yes
Male,25 - 45,African-American,0,6,0,0,7,F,,Medium,no
Male,25 - 45,African-American,0,5,0,0,0,F,(M2),Medium,yes
Female,Greater than 45,African-American,0,1,0,0,0,M,,Low,no
Male,25 - 45,African-American,0,1,0,0,0,M,(M2),Low,yes
Male,Greater than 45,African-American,0,6,0,0,1,M,(M2),Medium,yes
Male,25 - 45,African-American,0,6,0,0,3,F,(M2),Medium,yes
Male,25 - 45,African-American,0,8,0,0,11,F,(M1),High,yes
Female,25 - 45,African-American,0,10,0,0,5,M,,High,no
Male,25 - 45,African-American,0,1,0,0,7,F,,Low,no
Male,25 - 45,African-American,0,1,0,0,0,M,,Low,no
Male,25 - 45,African-American,0,1,0,0,1,F,,Low,no
Male,Greater than 45,African-American,0,1,0,0,3,M,,Low,no
Male,25 - 45,African-American,0,4,0,0,9,F,,Low,no
Male,25 - 45,African-American,0,4,0,0,10,M,(M1),Low,yes
Female,25 - 45,African-American,0,10,0,0,1,M,,High,no
Male,25 - 45,African-American,0,10,0,0,0,F,,High,no
Male,Greater than 45,African-American,0,4,0,0,5,F,(M1),Low,yes
Male,25 - 45,African-American,0,6,0,0,6,M,,Medium,no
Male,25 - 45,African-American,0,7,0,0,0,M,,Medium,no
Male,Less than 25,African-American,0,6,0,0,0,F,(M2),Medium,yes
Female,25 - 45,African-American,0,2,0,0,0,M,,Low,no
Male,Less than 25,African-American,0,5,0,2,0,F,(M2),Medium,yes
Male,25 - 45,African-American,0,2,0,0,0,M,,Low,no
Male,25 - 45,African-American,0,5,0,0,0,M,,Medium,no
Male,25 - 45,African-American,0,3,0,0,1,M,,Low,no
Male,25 - 45,African-American,0,10,0,0,15,F,,High,no
Male,25 - 45,African-American,0,8,0,0,6,F,(M1),High,yes
Male,25 - 45,African-American,0,4,0,0,6,F,,Low,no
Male,25 - 45,African-American,0,6,0,0,4,M,,Medium,no
Female,25 - 45,African-American,0,1,0,0,1,F,,Low,no
Female,Greater than 45,African-American,0,6,0,0,12,M,(F3),Medium,yes
Male,25 - 45,African-American,0,9,1,0,8,M,(M2),High,yes
Female,Greater than 45,African-American,0,1,0,0,1,F,,Low,no
Male,Greater than 45,African-American,0,1,0,0,0,M,,Low,no
Male,25 - 45,African-American,0,4,0,0,2,F,,Low,no
Male,Less than 25,African-American,1,9,0,0,4,F,,High,no
Male,Less than 25,African-American,0,3,0,0,2,M,(F2),Low,yes
Male,25 - 45,African-American,0,5,0,0,0,M,,Medium,no
Male,25 - 45,African-American,0,9,0,0,3,F,(F3),High,yes
Female,25 - 45,African-American,1,5,0,0,1,F,,Medium,no
Male,25 - 45,African-American,0,5,0,0,1,M,,Medium,no
Male,Less than 25,African-American,1,8,1,1,2,F,(M2),High,yes
Male,25 - 45,African-American,0,3,0,0,1,M,(M2),Low,yes
Male,Greater than 45,African-American,0,1,0,0,15,F,(M1),Low,yes
Male,25 - 45,African-American,0,8,0,0,0,M,(M1),High,yes
Male,25 - 45,African-American,0,6,0,0,1,F,,Medium,no
Male,Less than 25,African-American,1,10,0,0,1,F,(F3),High,yes
Male,Greater than 45,African-American,0,1,0,0,0,M,,Low,no
Male,Less than 25,African-American,0,4,0,0,0,F,(F3),Low,yes
Male,25 - 45,African-American,0,8,0,0,4,M,,High,no
Female,Less than 25,African-American,0,7,0,0,2,F,(M1),Medium,yes
Male,Greater than 45,African-American,0,5,0,0,1,F,,Medium,no
Female,Greater than 45,African-American,0,7,0,0,3,F,,Medium,no
Male,Greater than 45,African-American,0,1,0,0,3,F,,Low,no
Male,Greater than 45,African-American,0,1,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,7,0,0,17,M,(M1),Medium,yes
Male,Less than 25,African-American,0,9,0,0,1,F,(M1),High,yes
Male,25 - 45,African-American,0,4,0,0,5,F,,Low,no
Male,25 - 45,African-American,0,7,0,1,9,M,(M1),Medium,yes
Female,25 - 45,African-American,0,10,0,0,0,F,,High,no
Male,25 - 45,African-American,0,3,0,0,3,M,,Low,no
Female,25 - 45,African-American,0,3,0,0,0,F,,Low,no
Female,25 - 45,African-American,0,2,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,7,0,0,0,M,,Medium,no
Male,Less than 25,African-American,0,5,0,0,0,F,,Medium,no
Male,Less than 25,African-American,0,9,0,0,7,F,(M1),High,yes
Male,Greater than 45,African-American,0,1,0,0,3,M,,Low,no
Female,25 - 45,African-American,0,1,0,0,0,M,,Low,no
Male,25 - 45,African-American,0,5,0,0,1,M,(M2),Medium,yes
Female,Less than 25,African-American,0,5,0,0,0,M,,Medium,no
Male,25 - 45,African-American,0,5,0,0,1,M,,Medium,no
Male,25 - 45,African-American,0,4,0,0,1,F,(M1),Low,yes
Male,Less than 25,African-American,0,3,0,0,0,M,,Low,no
Male,25 - 45,African-American,0,9,0,0,9,F,(M2),High,yes
Female,Less than 25,African-American,0,3,0,0,2,M,,Low,no
Male,25 - 45,African-American,0,5,0,0,9,F,(M2),Medium,yes
Male,25 - 45,African-American,0,3,0,0,9,F,(F3),Low,yes
Male,Less than 25,African-American,0,9,0,0,2,M,(M1),High,yes
Male,25 - 45,African-American,0,10,0,0,21,F,(M2),High,yes
Male,25 - 45,African-American,0,6,0,0,3,M,,Medium,no
Female,Greater than 45,African-American,0,2,0,0,5,F,,Low,no
Male,Greater than 45,African-American,0,4,0,0,0,F,(M2),Low,yes
Male,25 - 45,African-American,0,2,0,0,0,M,,Low,no
Male,25 - 45,African-American,0,9,0,0,5,F,(F3),High,yes
Male,Greater than 45,African-American,0,5,0,0,14,F,,Medium,no
Male,25 - 45,African-American,0,5,0,0,2,M,(M2),Medium,yes
Male,Greater than 45,African-American,0,5,0,0,11,M,(M1),Medium,yes
Male,Less than 25,African-American,0,3,0,0,0,F,,Low,no
Male,Less than 25,African-American,0,10,0,0,2,F,(M1),High,yes
Female,25 - 45,African-American,0,2,0,0,0,F,,Low,no
Male,Greater than 45,African-American,0,1,0,0,0,M,,Low,no
Male,Greater than 45,African-American,0,6,0,0,3,F,(M2),Medium,yes
Male,Less than 25,African-American,0,7,1,0,1,F,,Medium,no
Male,Greater than 45,African-American,0,9,0,1,8,F,(F3),High,yes
Male,25 - 45,African-American,0,7,0,1,6,M,(M1),Medium,yes
Male,25 - 45,African-American,0,10,1,0,10,F,(M2),High,yes
Male,25 - 45,African-American,0,9,0,0,12,F,(M1),High,yes
Male,25 - 45,African-American,0,6,0,0,4,F,(M1),Medium,yes
Male,25 - 45,African-American,0,10,0,0,7,M,(F2),High,yes
Male,25 - 45,African-American,0,6,0,0,1,M,(M1),Medium,yes
Male,Greater than 45,African-American,0,1,0,0,2,F,,Low,no
Male,25 - 45,African-American,2,7,0,0,16,F,(M2),Medium,yes
Male,25 - 45,African-American,0,7,0,0,3,F,,Medium,no
Male,25 - 45,African-American,0,6,0,0,13,F,(M2),Medium,yes
Male,25 - 45,African-American,0,2,0,0,2,F,(M1),Low,yes
Male,Less than 25,African-American,0,8,1,0,6,F,(M1),High,yes
Male,Greater than 45,African-American,0,1,0,0,5,F,,Low,no
Male,Less than 25,African-American,0,8,0,0,2,M,(F2),High,yes
Male,Greater than 45,African-American,0,1,0,0,12,F,(M1),Low,yes
Male,Less than 25,African-American,0,6,0,0,1,M,(F3),Medium,yes
Male,Greater than 45,African-American,0,2,0,0,1,F,,Low,no
Male,25 - 45,African-American,0,4,0,0,0,F,(M2),Low,yes
Female,25 - 45,African-American,0,3,0,0,2,M,,Low,no
Male,25 - 45,African-American,0,2,0,0,0,F,(F3),Low,yes
Male,Greater than 45,African-American,0,4,0,0,9,F,(F3),Low,yes
Male,Greater than 45,African-American,0,8,0,0,0,M,,High,no
Male,Less than 25,African-American,0,9,1,0,9,M,(M1),High,yes
Female,Less than 25,African-American,0,9,1,0,2,F,,High,no
Female,25 - 45,African-American,0,2,0,0,2,F,,Low,no
Male,25 - 45,African-American,0,2,0,0,4,M,,Low,no
Male,Greater than 45,African-American,0,1,0,0,0,M,,Low,no
Male,25 - 45,African-American,0,9,0,0,5,F,(M1),High,yes
Male,25 - 45,African-American,0,5,0,0,4,F,,Medium,no
Male,Less than 25,African-American,0,5,0,0,1,M,(M1),Medium,yes
Male,Less than 25,African-American,0,4,0,0,0,F,,Low,no
Male,Greater than 45,African-American,0,5,0,0,11,M,(M2),Medium,yes
Male,25 - 45,African-American,0,5,0,0,1,F,,Medium,no
Male,25 - 45,African-American,0,2,0,0,12,F,(F3),Low,yes
Male,25 - 45,African-American,0,10,1,0,13,F,(M1),High,yes
Male,Greater than 45,African-American,0,6,0,0,15,M,(M2),Medium,yes
Male,Less than 25,African-American,0,8,0,2,3,F,(M2),High,yes
Male,25 - 45,African-American,0,8,0,0,15,F,,High,no
Male,25 - 45,African-American,0,7,0,0,12,F,,Medium,no
Female,Greater than 45,African-American,0,1,0,0,1,F,,Low,no
Female,Less than 25,African-American,0,7,0,0,0,F,(F2),Medium,yes
Male,25 - 45,African-American,0,5,0,0,7,F,(M1),Medium,yes
Male,25 - 45,African-American,0,1,0,0,1,M,,Low,no
Male,25 - 45,African-American,3,8,0,0,16,F,(M1),High,yes
Female,Less than 25,African-American,0,4,0,0,0,M,(M1),Low,yes
Male,25 - 45,African-American,0,2,0,0,5,F,(M2),Low,yes
Male,Greater than 45,African-American,0,2,0,0,0,F,,Low,no
Female,25 - 45,African-American,0,1,0,0,0,M,,Low,no
Male,25 - 45,African-American,0,2,0,0,1,F,(M2),Low,yes
Male,Less than 25,African-American,0,5,0,0,0,F,(M2),Medium,yes
Male,25 - 45,African-American,0,8,0,0,7,M,(M1),High,yes
Female,Greater than 45,African-American,0,1,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,7,0,1,8,M,(F3),Medium,yes
Male,25 - 45,African-American,0,10,1,1,8,F,(MO3),High,yes
Male,25 - 45,African-American,0,3,0,0,0,M,(M2),Low,yes
Female,25 - 45,African-American,0,3,0,0,5,F,,Low,no
Male,25 - 45,African-American,0,6,0,0,1,M,(M1),Medium,yes
Male,Greater than 45,African-American,0,4,0,0,13,F,(M2),Low,yes
Male,25 - 45,African-American,0,5,0,0,1,M,,Medium,no
Female,25 - 45,African-American,0,5,0,0,1,F,,Medium,no
Male,Less than 25,African-American,0,4,1,0,3,F,(M1),Low,yes
Female,Less than 25,African-American,0,2,0,0,0,M,,Low,no
Male,25 - 45,African-American,1,6,2,0,6,F,(M1),Medium,yes
Male,Less than 25,African-American,0,9,0,2,1,M,(M1),High,yes
Female,25 - 45,African-American,0,7,0,0,5,F,,Medium,no
Male,Less than 25,African-American,0,5,0,2,1,F,(M1),Medium,yes
Male,Greater than 45,African-American,0,1,0,0,0,M,(M2),Low,yes
Male,Greater than 45,African-American,0,5,0,0,12,F,(F3),Medium,yes
Male,Less than 25,African-American,0,6,1,2,2,M,,Medium,no
Female,25 - 45,African-American,0,4,0,0,0,F,,Low,no
Male,Greater than 45,African-American,0,6,0,0,5,M,,Medium,no
Female,Greater than 45,African-American,0,4,0,0,6,F,,Low,no
Male,25 - 45,African-American,0,9,0,0,9,F,(M2),High,yes
Male,Greater than 45,African-American,0,8,0,1,12,F,(M2),High,yes
Female,25 - 45,African-American,0,2,0,0,2,F,(M1),Low,yes
Male,25 - 45,African-American,0,7,0,0,0,F,,Medium,no
Male,25 - 45,African-American,1,9,0,0,3,F,(F3),High,yes
Male,Less than 25,African-American,0,9,1,0,1,F,(F3),High,yes
Male,Less than 25,African-American,0,4,0,0,0,F,,Low,no
Female,25 - 45,African-American,0,5,0,0,1,F,(M2),Medium,yes
Female,Greater than 45,African-American,0,1,0,0,0,F,,Low,no
Male,Greater than 45,African-American,0,1,0,0,0,M,,Low,no
Male,Less than 25,African-American,0,7,0,0,0,M,,Medium,no
Male,25 - 45,African-American,0,1,0,0,0,F,,Low,no
Male,Greater than 45,African-American,0,1,0,0,0,F,(M1),Low,yes
Male,25 - 45,African-American,1,9,0,0,10,F,(F3),High,yes
Male,Greater than 45,African-American,0,1,0,0,1,F,,Low,no
Male,Less than 25,African-American,0,9,0,0,15,F,(F3),High,yes
Male,25 - 45,African-American,0,3,0,0,2,F,(M1),Low,yes
Female,Less than 25,African-American,0,8,0,0,0,F,,High,no
Male,25 - 45,African-American,0,5,0,0,0,F,,Medium,no
Male,Greater than 45,African-American,0,1,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,2,0,0,2,F,(F3),Low,yes
Male,25 - 45,African-American,0,2,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,5,0,0,0,F,(F3),Medium,yes
Male,25 - 45,African-American,0,7,0,0,21,M,(M2),Medium,yes
Male,Less than 25,African-American,0,4,0,0,1,F,(M1),Low,yes
Male,Greater than 45,African-American,0,1,0,0,3,F,,Low,no
Male,Less than 25,African-American,0,10,0,1,2,F,(M2),High,yes
Female,25 - 45,African-American,0,1,0,0,3,F,,Low,no
Male,25 - 45,African-American,0,7,0,0,0,M,(F3),Medium,yes
Male,Less than 25,African-American,0,8,0,0,0,M,(M1),High,yes
Female,25 - 45,African-American,0,4,0,0,3,M,,Low,no
Male,25 - 45,African-American,0,8,0,0,4,F,(F3),High,yes
Male,Less than 25,African-American,0,7,0,0,1,F,(M2),Medium,yes
Female,25 - 45,African-American,0,1,0,0,1,F,,Low,no
Female,25 - 45,African-American,0,7,0,0,15,F,(F3),Medium,yes
Male,25 - 45,African-American,0,4,0,0,0,F,(M1),Low,yes
Male,Less than 25,African-American,0,7,0,0,0,F,,Medium,no
Male,25 - 45,African-American,0,1,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,4,0,0,1,F,,Low,no
Female,Less than 25,African-American,0,8,0,0,3,F,,High,no
Female,Less than 25,African-American,0,4,0,0,1,F,,Low,no
Male,25 - 45,African-American,0,2,0,0,0,M,(M2),Low,yes
Male,25 - 45,African-American,0,10,0,0,35,F,,High,no
Male,Less than 25,African-American,0,10,0,1,1,F,(M1),High,yes
Male,25 - 45,African-American,0,9,3,0,3,M,(M2),High,yes
Female,Less than 25,African-American,0,6,0,0,3,M,(M1),Medium,yes
Male,25 - 45,African-American,0,5,0,0,0,M,,Medium,no
Male,25 - 45,African-American,0,10,1,0,7,F,(F3),High,yes
Male,25 - 45,African-American,0,4,1,0,5,F,,Low,no
Male,Less than 25,African-American,0,7,0,0,0,F,,Medium,no
Male,25 - 45,African-American,0,8,0,0,12,F,(M1),High,yes
Male,Less than 25,African-American,0,5,0,0,1,F,,Medium,no
Female,25 - 45,African-American,0,1,0,0,0,M,,Low,no
Male,25 - 45,African-American,0,2,0,0,4,F,,Low,no
Male,25 - 45,African-American,1,10,1,0,18,F,(F3),High,yes
Male,25 - 45,African-American,0,2,0,0,2,F,(M2),Low,yes
Female,25 - 45,African-American,0,5,0,0,0,M,,Medium,no
Male,25 - 45,African-American,0,7,0,0,2,F,(M1),Medium,yes
Female,25 - 45,African-American,0,1,0,0,0,M,,Low,no
Female,25 - 45,African-American,0,6,0,0,0,M,,Medium,no
Male,Less than 25,African-American,0,4,0,0,0,F,,Low,no
Male,Less than 25,African-American,0,4,0,0,2,M,(M1),Low,yes
Male,Greater than 45,African-American,0,8,0,0,0,F,(F2),High,yes
Female,25 - 45,African-American,0,5,0,0,1,F,(M2),Medium,yes
Male,Less than 25,African-American,0,4,0,0,1,M,,Low,no
Male,25 - 45,African-American,0,10,1,0,3,M,(F3),High,yes
Male,Less than 25,African-American,0,9,0,1,5,F,(MO3),High,yes
Female,Less than 25,African-American,0,4,0,0,0,M,(M1),Low,yes
Male,25 - 45,African-American,4,9,0,0,12,F,(F1),High,yes
Male,25 - 45,African-American,0,7,0,0,2,F,,Medium,no
Male,25 - 45,African-American,0,8,1,1,8,F,(M2),High,yes
Male,Greater than 45,African-American,0,7,0,0,4,F,,Medium,no
Male,25 - 45,African-American,0,9,1,0,9,F,(F3),High,yes
Male,Less than 25,African-American,1,7,0,0,1,M,,Medium,no
Female,25 - 45,African-American,0,1,0,0,1,F,,Low,no
Female,Greater than 45,African-American,0,9,1,1,21,M,(M1),High,yes
Male,Greater than 45,African-American,0,3,0,0,12,F,,Low,no
Male,Greater than 45,African-American,0,1,0,0,3,F,,Low,no
Male,Less than 25,African-American,0,2,0,0,0,F,(M1),Low,yes
Male,Less than 25,African-American,0,3,0,0,0,F,,Low,no
Male,Greater than 45,African-American,0,2,0,0,5,F,(M1),Low,yes
Male,Less than 25,African-American,0,3,0,0,0,F,(F3),Low,yes
Male,25 - 45,African-American,0,9,0,0,6,F,(M2),High,yes
Male,25 - 45,African-American,0,6,0,0,0,F,,Medium,no
Male,Less than 25,African-American,0,9,0,0,1,F,(M1),High,yes
Male,Less than 25,African-American,0,9,0,0,3,F,(F2),High,yes
Male,Less than 25,African-American,0,9,1,0,2,F,,High,no
Female,25 - 45,African-American,0,2,0,0,0,M,,Low,no
Male,25 - 45,African-American,0,3,0,0,1,F,,Low,no
Male,Greater than 45,African-American,0,8,0,0,22,F,(M1),High,yes
Male,25 - 45,African-American,0,4,0,0,0,F,(M1),Low,yes
Male,Greater than 45,African-American,0,2,0,0,0,M,(MO3),Low,yes
Male,25 - 45,African-American,0,3,0,0,8,F,(F2),Low,yes
Male,Less than 25,African-American,0,6,0,0,0,M,(M2),Medium,yes
Female,25 - 45,African-American,0,7,0,0,4,F,,Medium,no
Female,25 - 45,African-American,0,2,0,0,0,M,,Low,no
Male,25 - 45,African-American,0,4,0,0,5,F,(M1),Low,yes
Male,25 - 45,African-American,0,3,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,10,0,0,6,M,(M2),High,yes
Female,Less than 25,African-American,0,5,1,0,1,M,,Medium,no
Male,Greater than 45,African-American,0,2,0,0,2,F,,Low,no
Female,25 - 45,African-American,0,2,0,0,2,F,,Low,no
Male,25 - 45,African-American,0,9,0,1,17,F,(F3),High,yes
Male,Greater than 45,African-American,0,8,0,0,17,F,(F3),High,yes
Female,25 - 45,African-American,0,6,0,0,0,M,,Medium,no
Male,Less than 25,African-American,0,4,0,1,1,F,(M2),Low,yes
Male,25 - 45,African-American,0,5,0,0,0,F,,Medium,no
Male,25 - 45,African-American,0,5,0,0,2,M,,Medium,no
Male,Greater than 45,African-American,0,1,0,0,4,F,,Low,no
Male,25 - 45,African-American,0,4,0,0,1,F,(M1),Low,yes
Female,Less than 25,African-American,0,7,0,0,0,F,,Medium,no
Female,Less than 25,African-American,0,4,0,0,1,F,,Low,no
Male,25 - 45,African-American,0,7,0,0,21,F,(F3),Medium,yes
Male,25 - 45,African-American,0,9,0,3,18,F,(M1),High,yes
Female,Greater than 45,African-American,0,6,0,0,1,F,,Medium,no
Male,25 - 45,African-American,0,7,1,0,9,F,(F3),Medium,yes
Male,Less than 25,African-American,0,6,0,0,1,F,,Medium,no
Female,25 - 45,African-American,0,3,0,0,0,F,(F2),Low,yes
Male,25 - 45,African-American,0,6,1,0,10,M,,Medium,no
Male,25 - 45,African-American,0,1,0,0,1,F,,Low,no
Male,25 - 45,African-American,0,3,0,0,0,F,,Low,no
Male,Less than 25,African-American,0,9,0,0,2,F,(M1),High,yes
Male,25 - 45,African-American,0,5,0,0,1,M,(M1),Medium,yes
Male,25 - 45,African-American,0,2,0,0,0,M,,Low,no
Female,25 - 45,African-American,0,3,0,0,0,F,,Low,no
Male,Less than 25,African-American,0,6,0,0,1,F,(F3),Medium,yes
Female,Greater than 45,African-American,0,2,0,0,1,F,(M1),Low,yes
Female,Less than 25,African-American,0,3,0,0,4,F,(M2),Low,yes
